"ID","Predict"
"978","Children Improvement Act of 1999 - Amends the National School Lunch Act to authorize the Secretary of Health and Human Services to establish a demonstration Project to involve eligible entities to involve eligible entities under the Titel XIX of the Social Security Act (SSA) to: (1) establish a demonstration Project innot"
"979","Hospital to Home- and Community-Care Linkage Development and Incentive Grant Program - Amends the Public Health Service Act to direct the Secretary of Health and Human Services (HHS) to compile. evaluate. publish and disseminate to appropriate state and local officials and"
"980","Advancing Truth and Accountability in Campaign Communications Act of 2001 - Amends the Federal Election Campaign Campaign Act of 1971 to require each person who makes a disbursement for electioneering communications to an aggregate amount of $10.000 during any calendar year to: (1) the person making the disbur"
"981","Federal Counterintelligence Act of 1994 - Amends the Fair Credit Reporting Act to require the Federal Bureau of Investigation (FBI) to furnish to the Federal Bureau of Investigation the names and addresses of all financial institutions (including the terms thatcited term is defined as the Right to Financial Privacy Act of 1978)"
"982","Directs the Secretary of Transportation to establish the National Highway Traffic Safety Administration (NIAA) to establish the National Highway Traffic Safety Administration (NIAA) to establish the National Highway Traffic Safety Administration (NIAA) to establish the National Highway Traffic Safety Administration (NRA) a Rural and Mountainous Advisory Council"
"983","coastal Restoration Tax Credit Act of 2005 - Amends the Internal Revenue Code to allow the credit for the taxable year. Allows the credit for the taxable year. Allows the credit for the tax credit for the taxable year. Allows the credit for the credit for the taxable year."
"984",""
"985","Central American Security Act - Amends the Nicaraguan Adjustment and Central American Relief Act to require the Attorney General to waive the grounds of an alien present to make such exemption. Allows the Attorney General to waive the grounds of an alien present in the United States who has been ordered excluded. or removed."
"986","Iran Nuclear Trade Prohibition Act of 2005 - Amends the Iranian and Libya Sanctions Act of 1996 to prohibit the United States. or any entity of the United States. from buying nuclear fuel assemblies from any person or government entity. or any entity affiliated with such person or entity. Require"
"987","Medicare Payment Improvement Act of 2009 - Amends title XVIII (Medicare) of the Social Security Act to establish a value index for each hospital referral area (as defined by the Secretary) to establish a group of experts and stakeholders to make consensus recommendations to the Secretary regarding development of"
"988","Youth Opioid Use Treatment Help Act of 2017 or the JugendOutH Act - Amends the Public Health Service Act to require the Secretary of Health and Human Services to award grants to eligible entities to establish demonstration programs to expand access to medication-assisted treatment for opioid use disorders among adolescents"
"989","Federal court shall make available to the public documents sufficient to identify with particularity the statutory or constitutional provision that proved proved to violated. Requires the Attorney General to make available to the public documents sufficient to identify with particularity the statutory or constitutional provision that proved proved to violated. Requi"
"990","Amends the National Wilderness Preservation System under the National Wilderness Preservation System (DOE) to: (1) adjust the boundaries of Olympic Wilderness Preservation System under the Wilderness Preservation System under the Wilderness Preservation System under the Wilderness Preservation System under the Wilderness Preservation System"
"991","Authorizes the Secretary of Veterans Affairs to carry out the Major medical facility projects in Denver. Colorado. in an amount not to exceed $800million. Authorizes the Secretary of Veterans Affairs to carry out the following major medical facility projects in FY2010 or the year in which funds are appropriated for the Construction"
