"ID","Predict"
"290","Amends the Balanced Budget and Emergency Deficit Control Act of 1985 to direct the Secretary of Health and Human Services (HHS) to reduce any budgetary excess to eliminate any budgetary excess to eliminate any budgetary excess in the medicare program to eliminate any budgetary excess to eliminate any budgetary"
"291","Roosevelt Wildlife Legacy Act of 1997 - Directs the Secretary of the Interior to: (1) propose a comprehensive conservation plan for each refuge or ecologically related complex of refuges consistent with the mission and purposes of the System. Requires the Secretary of the Interior to: (1) propose a comprehensive conservation plan"
"292","Immigration Labor Policy Review Act - Establishes the High Level Commission on Immigrant Labor Policy to study the interactions between Federal immigration policy and the labor markets for aliens in the United States. including the following subjects: (1) the adequacy of the supply of labor in the United States and whether"
"293","Government Shutdown Prevention Act - Amends the Federal criminal code to prohibit any regular appropriation bill for a fiscal year or a joint resolution Making continuing appropriations for each fiscal year or a joint resolution Making continuing appropriations for each fiscal year or a joint resolution Making continuing"
"294","International Megan's Law to Prevent Demand for Child Sex Trafficking - Amends the Adam Walsh Child Protection and Safety Act of 2006 to require foreign nations to meet minimum standards for the elimination of trafficking; and (2) child-sex offense; and (2) require child-sex offense;"
"295","Agriculture Credit Expansion Act - Amends the Consolidated Farm and Rural Development Act to direct the Secretary of Agriculture to meet each owner-operator requirement. Amends the Consolidated Farm and Rural Development Act to require the Secretary of Agriculture to meet each owner-operator requirement"
"296","Domestic Violence Prevention. Education. and Awareness Act - Directs the Attorney General. acting through the Violence Against Women Office to make grants to public or private nonprofit entities. states. and Indian tribes and tribal organizations to carry out public information campaigns for the purpose of educating racial and ethnic minority"
"297","Department of Energy High Energy and Nuclear Physics Authorization Act of 1994 - Directs the Secretary of Energy to enter into negotiations with CERN concerning U.S. participation in the planning and construction of the Large Hadron Collider Project. Authorizes the Secretary of Energy to enter into negotiations with CERN"
"298","Amends the Employee Retirement Income Security Act of 1974. Amends the Employee Retirement Income Security Act of 1974. Amends the Employee Retirement Income Security Act of 1974. Amends the Employee Retirement Income Security Act of 1974 to require the Secretary of Health and Human Services (HHS) to: (1)"
"299","Alternative Fuel Vehicles Intermodal Transportation Act - Directs the Secretary of Transportation to establish a competitive grant program to assist States. localities. and governmental authorities to purchase. operate. and facilitate the use of alternative fuel vehicles in linked transportation systems. protect the environment. and speed the deployment of alternative fuel"
"300","Truck Safety Act - Directs the Secretary of Transportation to establish a federal motor vehicle safety standard requiring a gross vehicle weight rating greater than 26.000 pounds to be equipped with an electronic control module requiring the speed to be set At least 70 miles per hour by the manufacturer. Requires"
"301","Amends the Internal Revenue Code to allow a qualified self-employed taxpayer."
"302","Small Business Health Plans Act of 2006 - Directs the Secretary of Health and Human Services to establish a small business health benefits program under which Small employers may offer health insurance coverage to employees and their dependents. Requires the Secretary of Health and Human Services to establish a small business health benefits program"
"303","Investment Tax Incentive Act of 1993 - Amends the Internal Revenue Code to allow accelerated cost recovery system."
